10, 96.575, (23.0137,33.3928,65.6357), (-3.08063,2.94809,-0.542671)
20, 103.566, (16.3307,-34.7786,-196.835), (3.49302,2.37422,-1.40548)
30.0001, 98.6911, (9.38917,12.7519,62.2331), (-3.2037,2.39687,-1.69475)
40.0001, 103.238, (-5.65906,-31.5892,-262.542), (-1.39304,-3.62449,-2.16179)
50.0001, 98.012, (1.14074,19.3669,-96.4975), (-1.78945,3.84189,0.888106)
60, 103.836, (15.4368,-37.4298,152.586), (3.36925,2.31462,1.77649)
88.0001, 99.278, (37.7667,7.00864,-99.6385), (4.33593,-0.433358,0.0712068)
10.0001, 99.8787, (6.05273,1.17943,-282.893), (-4.05875,-0.526492,-1.53539)
20, 96.0255, (4.46611,38.7475,-129.948), (-1.26483,-1.54765,-3.79156)
30.0001, 98.0632, (7.41512,18.8747,153.304), (-0.970223,3.30836,2.62187)
40.0001, 96.9898, (-22.6997,29.338,-124.247), (-1.94172,-3.24904,-2.05642)
50, 99.5332, (9.25346,4.53364,124.105), (-2.0538,-0.615136,-3.80073)
60.0001, 104.494, (1.32025,-43.8413,206.235), (4.06423,-1.63854,0.887842)
88.0001, 98.9189, (35.0511,10.5104,129.066), (4.25627,0.614108,0.656914)
10, 99.2881, (-29.828,6.93841,-63.4793), (3.41405,0.389719,-2.68094)
20, 98.5848, (-24.8495,13.7929,23.3264), (-2.89131,-2.04035,2.51751)
30.0001, 98.6642, (-29.8921,13.0143,128.963), (2.58047,2.03809,2.83956)
40.0001, 100.107, (42.1329,-1.0615,8.66121), (-2.20538,-3.14316,2.09968)
50, 100.357, (17.1777,-3.49435,2.82895), (3.0172,0.518201,-3.13488)
60, 99.6266, (39.7468,3.62,33.0469), (-0.50404,4.29078,-0.628511)
88, 98.9611, (-10.4371,10.0993,89.4616), (-1.91168,2.43053,-3.06113)
10.0001, 100.045, (-17.5863,-0.438724,127.373), (2.678,-0.447054,-3.4305)
20.0001, 100.459, (-0.774048,-4.48699,-87.9556), (-0.888739,4.15564,-1.07701)
30.0001, 101.456, (29.1239,-14.2057,80.3735), (-0.835102,0.315396,-4.31427)
40.0001, 99.2139, (-11.7143,7.65078,276.889), (-0.235233,2.8189,3.31351)
50, 101.87, (-32.453,-18.2514,265.002), (0.588985,-4.3701,0.210529)
60, 103.477, (-28.2387,-33.927,233.182), (0.761474,4.32102,0.738548)
88.0001, 98.2216, (-0.0426083,17.3093,-219.744), (-2.10732,3.78273,-0.202945)
10.0001, 96.2961, (20.0247,36.113,-64.4232), (2.9803,0.506622,3.04694)
20.0001, 102.155, (-5.90565,-21.0172,110.934), (-3.90998,-1.98431,-0.563983)
30.0001, 98.823, (19.9055,11.4657,89.1711), (3.01402,3.13336,-0.0619566)
40.0001, 99.4363, (33.8554,5.48276,282.394), (-4.0481,1.50505,-0.609231)
50, 96.0932, (-1.65049,38.0767,-263.612), (-3.10818,2.51425,1.54972)
60, 101.842, (-27.4012,-17.9789,-145.577), (0.289967,-2.17902,3.82772)
88.0001, 98.6034, (25.9882,13.5868,-252.871), (2.20154,-3.72309,0.394842)
10, 97.7152, (-25.1169,22.2752,20.1482), (-1.45482,3.63264,-1.83891)
20.0001, 96.7548, (-10.1504,31.637,-56.8243), (-0.190256,2.41237,3.55735)
30, 98.4584, (-4.0794,15.0217,85.4391), (-0.666722,-3.00924,3.05554)
40.0001, 97.5686, (-5.24389,23.6944,7.62482), (-3.84425,0.439516,1.92216)
50.0001, 96.9162, (1.47116,30.052,245.09), (-2.37399,1.47537,3.27548)
60, 97.7332, (-5.90187,22.0826,-183.498), (0.595606,2.57921,-3.41914)
88.0001, 95.8415, (12.9875,40.5181,-265), (1.43454,1.94229,-3.53629)
10.0001, 96.7118, (-11.2169,32.0592,-168.779), (-2.07152,-3.25732,-1.89759)
20, 100.902, (-34.4124,-8.80461,-153.124), (-3.52963,-2.3965,1.04998)
30.0001, 99.5243, (29.1332,4.62738,-194.535), (0.817778,-1.45576,-4.03141)
40, 97.2817, (-24.3952,26.4919,228.574), (3.72936,-1.27677,1.75298)
50.0001, 99.0533, (-13.9413,9.21356,-97.4154), (0.27264,-3.20782,2.93014)
60, 100.085, (-20.2107,-0.85072,106.713), (-2.74516,1.46379,-3.07717)
88, 103.112, (-28.9286,-30.3723,140.537), (2.72644,1.12242,-3.32164)
10, 102.569, (7.0862,-25.0539,-41.2623), (-0.347054,-2.60197,3.56821)
20.0001, 101.003, (-21.4807,-9.78922,38.4554), (0.573258,3.06148,3.10192)
30.0001, 97.5175, (-28.0159,24.1965,9.33602), (-1.76819,-2.93746,-2.62701)
40, 97.6644, (8.96691,22.7605,-251.876), (3.4705,0.757595,-2.46295)
50.0001, 99.2624, (17.9606,7.17558,-258.333), (-1.50006,3.92387,1.15897)
60.0001, 95.8606, (14.4905,40.3422,169.011), (3.0659,-2.65418,1.37656)
88, 102.948, (23.6671,-28.7781,61.2521), (-0.67895,2.55362,-3.56558)
10, 103.926, (-5.27747,-38.2818,140.766), (-0.325652,-3.17085,3.11801)
20.0001, 97.7633, (-36.8702,21.8035,-238.715), (2.12111,-3.71442,0.638211)
30, 103.922, (-10.9313,-38.2505,191.266), (-1.58699,4.05698,-0.950737)
40.0001, 99.7517, (-27.7421,2.40742,-208.757), (3.42771,0.339495,-2.68688)
50, 98.7936, (24.894,11.7453,87.4291), (3.64563,-2.16628,-0.957668)
60.0001, 101.652, (27.1797,-16.1276,-116.376), (-0.566659,3.06937,3.11531)
88.0001, 100.356, (-29.9918,-3.50318,-218.113), (-2.49443,1.96498,3.01928)
10.0001, 100.479, (7.96632,-4.67707,-280.068), (1.56036,0.572044,-4.05722)
20.0001, 96.6676, (-28.6904,32.4868,-273.931), (1.33363,1.61815,3.75457)
30, 96.7654, (-23.9327,31.5296,-60.8039), (0.165893,-3.93961,1.72176)
40.0001, 99.4724, (-17.6589,5.13011,-262.62), (3.25657,-0.865584,-2.77054)
50.0001, 100.464, (12.8399,-4.54429,113.757), (-3.58101,0.0372096,-2.52885)
60, 99.7174, (-0.628232,2.7338,-23.2683), (0.830316,-2.84471,3.20864)
88.0001, 97.3076, (8.44366,26.2213,248.135), (-1.98676,-3.81294,0.36127)
10, 102.737, (-0.0788268,-26.6882,-233.459), (1.0404,3.45593,-2.57467)
20.0001, 98.9331, (10.2851,10.3955,275.875), (2.42819,1.52108,3.27375)
30, 99.8169, (15.1944,1.77406,-271.198), (3.23591,2.83547,0.765016)
40.0001, 98.9244, (34.3999,10.4735,99.2035), (2.38236,-1.26576,3.41288)
10.0001, 95.8875, (-12.8756,40.0972,292.977), (-0.454384,3.20012,2.81022)
20.0001, 98.5258, (-12.3906,14.3676,113.535), (-4.01487,1.33357,-0.975522)
30, 99.3145, (1.1343,6.67323,-276.733), (-4.03817,-1.22774,1.08905)
40.0001, 100.356, (-21.0886,-3.48772,-200.005), (-1.71118,-4.01841,-0.351683)
50, 103.3, (8.62098,-32.1955,176.039), (0.165264,-3.34195,2.92689)
60, 95.9571, (-6.49555,39.4003,-13.4668), (-3.67837,1.95411,-1.00444)
88, 104.123, (-11.3274,-40.2385,243.329), (3.83658,-2.24665,-0.391688)
10, 100.314, (20.7959,-3.0653,-32.7716), (1.42913,2.28127,3.45612)
20.0001, 100.95, (13.7531,-9.27014,-121.823), (-3.82808,-0.555202,2.0858)
30, 103.906, (0.31823,-38.1002,-252.528), (-2.19691,1.57152,-3.54719)
40, 98.1793, (-12.5655,17.739,-39.6812), (-0.145228,2.03277,-3.82488)
50.0001, 95.6871, (0.466663,42.0374,-63.8621), (-0.57403,-4.21332,-0.473969)
60.0001, 103.15, (4.6412,-30.7363,-56.6168), (3.43368,-2.67612,0.884428)
88.0001, 103.81, (-25.087,-37.1825,-195.713), (-2.01984,2.91364,2.70022)
10, 100.312, (29.0343,-3.04857,-157.975), (-0.692888,-4.27384,0.66729)
20.0001, 97.5225, (-34.4635,24.1507,-237.581), (2.07368,2.44231,2.89695)
30, 102.67, (20.5412,-26.0507,-138.154), (-0.885657,-4.13182,-1.33638)
40.0001, 98.5588, (-18.2985,14.0387,6.94568), (1.65824,-3.80292,1.28204)
50, 99.2951, (-34.2342,6.8555,277.845), (-0.286428,4.33549,0.34342)
60.0001, 102.659, (29.7154,-25.9484,-42.1848), (-2.19612,3.67775,-1.1363)
88, 101.921, (17.8906,-18.7588,42.5191), (-0.666272,-2.24229,-3.74526)
10, 103.252, (10.4595,-31.7138,136.647), (4.35205,-0.0185185,-0.901511)
20.0001, 102.861, (34.0993,-27.9,94.999), (2.30585,3.02292,2.2855)
30.0001, 98.6132, (-18.4202,13.5116,-177.473), (-0.199587,-3.61662,-2.39712)
40.0001, 97.7224, (20.3271,22.1937,168.61), (2.03393,1.55171,3.48581)
50.0001, 97.9044, (8.85522,20.4156,156.379), (2.3309,-3.01842,2.04608)
60.0001, 95.9428, (-3.00957,39.5401,-238.883), (-2.65019,-0.717817,3.28882)
88.0001, 101.229, (-22.8356,-12.0118,-288.084), (-2.81676,-3.23983,-0.967353)
10, 102.86, (32.5451,-27.896,-21.2017), (-1.00326,-3.11416,2.99567)
20.0001, 96.1961, (10.565,37.0842,-170.528), (1.85353,3.81464,0.645372)
30, 99.1549, (39.1285,8.22972,-208.754), (1.69854,1.96146,3.49818)
40, 99.6573, (-29.304,3.32765,-282.785), (-0.905875,0.462624,-4.2463)
50, 98.1224, (29.2151,18.2911,16.8342), (4.23724,0.744216,-0.51384)
60.0001, 98.6131, (-39.0171,13.5025,156.474), (-3.31613,-2.5927,1.07106)
88, 98.0759, (-9.09005,18.731,71.6319), (-2.55175,3.27238,-1.24228)
10, 100.844, (-32.3224,-8.23771,-75.3975), (0.349299,-4.29408,-0.855402)
20.0001, 102.753, (16.6216,-26.8478,238.142), (-2.30392,3.75856,-0.472315)
30, 100.091, (-3.34221,-0.897,288.596), (-4.32313,0.0203658,-0.677349)
40.0001, 103.212, (-2.62168,-31.3344,-99.5299), (-1.69101,3.22114,-2.55158)
50, 97.6779, (12.5973,22.624,153.787), (-2.56266,-3.15856,1.46401)
60, 99.173, (37.938,8.04195,-180.64), (0.211913,0.313629,4.33933)
88.0001, 99.5707, (18.3218,4.15384,-167.6), (1.11705,-3.52387,-2.32029)
10, 100.682, (-18.7744,-6.65143,67.6221), (1.74747,-3.38219,2.18378)
20, 102.008, (-6.09878,-19.5902,-0.49809), (-1.15017,3.60384,-2.28144)
30, 100.147, (21.5053,-1.44073,-210.975), (0.683655,3.23049,-2.87331)
40, 103.491, (17.2373,-34.0588,273.275), (-4.05606,1.06715,-1.48622)
50, 100.733, (32.8307,-7.16392,73.2985), (1.06486,1.49675,3.98714)
60, 102.988, (30.085,-29.1523,94.4982), (1.49647,-2.80018,-3.102)
88, 102.08, (-24.1007,-20.3169,167.713), (-3.94203,1.36941,1.45411)
10.0001, 102.22, (-38.925,-21.6505,125.39), (4.07025,1.03018,1.38845)
20.0001, 101.838, (21.7658,-17.9256,-141.106), (-1.32487,0.330753,4.1974)
30, 101.603, (9.75165,-15.6399,213.351), (3.01813,2.82194,-1.53801)
40.0001, 97.7352, (-5.72316,22.0697,-128.323), (-0.229375,-4.26935,0.646535)
50.0001, 102.517, (8.12342,-24.5619,-226.876), (3.53587,-2.43661,-1.08323)
60, 97.051, (27.0031,28.7344,293.962), (3.86183,0.315177,-1.88521)
88, 99.6102, (17.3507,3.76949,45.8585), (-0.257844,-4.22229,-1.07819)
10.0001, 99.9313, (31.5658,0.666422,154.631), (2.2115,-3.11253,-2.13064)
20, 100.91, (-14.6244,-8.87788,224.748), (-1.56433,-2.86469,2.94139)
30, 96.7922, (31.1593,31.2683,-165.044), (-0.81812,3.85131,1.73657)
40, 103.002, (-8.17535,-29.2852,100.726), (-3.90355,-2.06478,-0.45227)
50.0001, 104.107, (-16.9556,-40.0605,-22.6706), (3.21647,-1.97966,2.37744)
60.0001, 99.9808, (25.5503,0.166151,-141.58), (-0.794934,-0.771627,4.23087)
88, 95.9794, (-20.5933,39.1731,-68.7161), (0.962999,4.158,-0.381787)
10, 102.736, (29.5156,-26.6779,162.009), (-0.478526,2.64104,3.52853)
20.0001, 102.24, (18.605,-21.8446,224.078), (-2.87033,0.880692,3.24735)
30.0001, 101.431, (-10.1987,-13.9614,177.646), (1.30089,-2.28033,-3.53734)
40, 100.427, (24.2356,-4.1751,43.9898), (2.40491,0.386254,-3.64419)
50, 101.916, (-35.7394,-18.7044,126.583), (-3.34484,-0.136565,-2.87946)
