80.0001, 96.6799, (1885.62,-324.463,949.724), (0.411109,-0.50129,4.25157)
90.0001, 65.6477, (-36.3862,-21.8764,-2.80333), (2.62041,1.47184,1.87786)
1.00007, 96.7199, (1985.6,-324.817,926.728), (4.09291,-0.560158,-1.19921)
5.00003, 97.7661, (2026.13,-335.019,906.236), (0.307261,-3.94365,1.74847)
10, 98.859, (2070.77,-345.678,827.282), (0.158025,3.13952,-3.00524)
1.00004, 98.3473, (1665.29,-340.685,1051.81), (-1.28311,0.13892,-4.14119)
5.00004, 99.1, (1723.62,-348.026,994.885), (3.12114,2.23448,-2.05541)
10.0001, 100.558, (1948.33,-362.249,903.824), (0.41901,-4.33487,-0.521018)
20, 98.4374, (2041.26,-341.571,892.243), (3.48264,1.50786,2.10473)
30, 63.4174, (480.073,-0.100794,1647.61), (-2.81283,1.55455,1.3431)
40, 62.698, (1081.62,6.90743,1382.85), (-0.0708883,-0.884204,-3.34785)
50, 62.5932, (8.26585,7.92096,224.047), (0.380028,-2.1036,-2.72128)
60, 63.1014, (515.395,2.95875,1699.61), (-3.13378,-1.43583,-0.435807)
70.0001, 63.9548, (-13.1896,-5.36894,975.625), (1.35388,-1.75633,-2.70512)
80.0001, 64.6856, (6.09345,-12.5027,377.714), (-1.13608,-1.75387,-2.82992)
90.0001, 62.7716, (-27.3804,6.15558,29.7356), (-2.28428,-1.18018,2.32341)
1.00001, 97.729, (1723.3,-334.656,1065.35), (0.537288,-4.28969,-0.0819296)
5.00006, 96.0473, (1843.92,-318.259,991.386), (-0.709957,-4.1689,-0.70093)
10.0001, 98.5495, (1804.95,-342.66,945.649), (3.99609,1.43725,-0.905192)
20, 100.983, (1851.37,-366.396,925.236), (-3.73148,1.0276,-2.08314)
30, 102.598, (1653.2,-382.145,1090.5), (1.63664,-0.946162,-4.00681)
40, 100.841, (1876.51,-365.018,971.277), (1.69492,1.43592,3.78914)
50.0001, 62.224, (1080.29,11.531,1386.57), (-3.23546,-1.07733,0.524796)
60.0001, 97.43, (1627.68,-331.766,1088.82), (-0.425687,-4.0708,1.37369)
70.0001, 101.25, (1710.96,-369.019,1040.74), (-1.13603,1.42309,4.00683)
80, 100.954, (1708.29,-366.136,1004.84), (-1.77936,2.10345,-3.42391)
90.0001, 63.7909, (1434.13,-3.76691,1178.84), (-1.00266,3.23307,0.863689)
1.00007, 98.6203, (1579.72,-343.347,1070.83), (1.57541,3.52888,1.98304)
5.00003, 61.1698, (7.76761,21.827,598.611), (3.35404,-0.66847,0.0782631)
10, 61.4447, (659.403,19.1425,1639.82), (-2.05677,-1.45761,2.32383)
1, 103.682, (1835.7,-392.704,968.88), (2.53776,3.6464,-0.314984)
5.00006, 99.6677, (1693.96,-353.561,1097.94), (-0.178258,-0.172563,-4.35961)
10.0001, 99.6691, (1713.52,-353.578,1085.2), (3.84948,0.450264,-2.01165)
20, 101.947, (2086.55,-375.791,867.663), (2.41875,-0.851277,3.59566)
1.00005, 96.5094, (1683.26,-322.764,1082.01), (-2.29414,3.63243,0.0763711)
5.0001, 103.889, (1693.69,-394.722,1040.43), (2.77333,1.67896,3.06023)
10, 99.8653, (2054.01,-355.49,810.463), (-3.27437,2.89444,-0.0789622)
20.0001, 103.668, (1834.56,-392.576,1015.83), (-4.35654,-0.707963,-0.59365)
1.0001, 97.2682, (1823.77,-330.163,948.927), (0.0172963,2.85008,3.23812)
5.00002, 100.883, (2017.26,-365.417,907.988), (-2.23888,2.93642,-2.38016)
10, 103.025, (1855.77,-386.3,964.07), (3.14288,1.44901,-2.78077)
20.0001, 62.7746, (867.137,6.17225,1505.5), (-1.90232,-2.76712,0.85662)
30.0001, 60.4997, (4.28127,28.3485,-224.042), (0.191134,-2.8229,-1.8892)
1.0001, 97.1951, (1873.43,-329.45,922.229), (-1.54777,3.17875,2.46873)
5.00002, 103.966, (2006.69,-395.475,832.227), (3.78073,2.3613,-0.142787)
1.00009, 103.378, (1972.54,-389.739,850.049), (4.41221,0.260212,-0.492148)
5.00001, 101.218, (1857.17,-368.682,961.313), (-1.97898,0.884799,3.82951)
10.0001, 98.9734, (1749.33,-346.794,1063.66), (0.297368,3.42652,-2.6656)
20, 100.308, (1982.1,-359.808,868.256), (-1.65989,-0.0857932,4.05309)
30.0001, 96.2378, (1753.55,-320.128,1048.82), (0.677398,-3.1755,2.80515)
40.0001, 98.3349, (1867.33,-340.581,923.138), (-1.61998,0.648392,-3.97089)
50, 96.5849, (2044.4,-323.521,840.901), (-4.14736,-0.887043,-0.700332)
60, 64.2021, (284.579,-7.76583,1529.18), (-0.117812,-3.50166,-0.0848514)
70.0001, 102.083, (1753.49,-377.147,983.346), (3.58993,-2.55839,-0.311288)
80, 99.4733, (1724.03,-351.702,1032.88), (-3.01841,2.38227,2.06022)
90.0001, 121.115, (1291.81,-562.738,1340.51), (-1.77297,-4.31369,1.19148)
1.00004, 96.7493, (1826.9,-325.103,983.813), (-4.23517,0.7045,0.276366)
5.00002, 96.5293, (1950.74,-322.96,942.513), (-1.67904,0.218069,-3.94976)
10, 63.4426, (664.046,-0.337242,1655.24), (2.50042,-1.60625,-1.81803)
20.0001, 100.069, (1647.85,-357.485,1047.4), (-3.33597,-2.82457,-0.193912)
30, 64.1465, (1548.3,-7.21728,1130.63), (-0.965369,-2.20758,-2.54298)
40, 63.069, (441.187,3.28518,1610.81), (-0.176121,2.37244,2.53109)
50.0001, 64.9192, (11.4553,-14.7629,1054.63), (-0.490722,0.760209,3.40605)
60, 84.3813, (1609.95,-204.544,1091.1), (3.28845,-2.17352,0.777891)
70.0001, 103.18, (1593.03,-387.852,1120.21), (1.80927,-0.563403,-4.01856)
80.0001, 104.068, (1581.76,-396.513,1063.4), (-3.69322,2.40105,0.710349)
90, 100.882, (1784.17,-365.454,976.046), (-1.35073,-1.01185,-4.05608)
1.00001, 101.834, (1809.51,-374.685,1011.71), (-3.27022,-2.31809,1.84778)
5, 100.705, (1897.1,-363.681,958.86), (-2.83741,-3.34891,-0.0143155)
10, 84.9528, (1601.31,-210.079,1099.59), (0.908924,-3.92722,0.0581056)
20.0001, 61.9681, (902.241,14.0366,1515.96), (-0.64122,3.36518,-0.345979)
30.0001, 62.2596, (410.787,11.1863,1622.1), (-2.42738,-2.28324,-0.897611)
40.0001, 63.308, (-24.5493,0.955259,425.498), (1.33563,-3.03028,-1.07013)
50.0001, 61.9033, (-6.03955,14.6441,780.635), (3.33396,0.393556,-0.756777)
60, 60.7868, (1620.38,25.5242,1088.73), (-2.68627,-0.0609324,-2.09989)
70.0001, 99.9841, (1674.78,-356.691,1059.47), (0.647727,0.0842339,-4.32453)
80, 62.1365, (441.178,12.3503,1606.72), (0.692868,-1.84776,2.82723)
90.0001, 101.372, (1684.07,-370.241,1045.69), (-3.36038,-0.0607622,2.8457)
1, 96.9445, (2034.54,-327.007,884.543), (2.6871,-0.0171784,3.3654)
5.00005, 101.423, (2041.42,-370.674,869.503), (4.32287,0.539078,0.652421)
10.0001, 103.118, (1994.02,-387.208,851.39), (-1.84727,-0.0256069,-4.03915)
20, 97.6819, (1728.78,-334.205,1034.04), (-3.39683,-2.45127,-1.06799)
30.0001, 98.6053, (1618.4,-343.213,1094.53), (-2.33983,3.58376,-0.739147)
40.0001, 63.8928, (851.239,-4.74113,1536.38), (1.08686,-1.00106,-3.16861)
50.0001, 63.3881, (342.798,0.17229,1550.93), (-1.91364,2.47442,-1.53042)
60.0001, 62.9598, (18.1332,4.34182,1414.49), (-0.34815,1.88879,-2.89072)
70.0001, 62.301, (-37.1949,10.7584,62.6803), (-0.369823,-0.977472,-3.29041)
80.0001, 63.4784, (770.564,-0.726771,1597.94), (0.366065,3.03222,1.67805)
90, 103.459, (1983.46,-390.584,878.807), (-4.0287,0.306997,-1.86238)
1.00001, 104.124, (1583.46,-397.015,1070.65), (0.568862,-1.81889,4.03588)
5.00001, 98.8485, (1669.71,-345.574,1107.7), (-0.454206,1.12972,-4.17474)
10, 103.94, (2022.98,-395.224,842.808), (-2.81195,0.359674,-3.44219)
20, 96.7945, (1933.13,-325.552,948.597), (0.37173,-4.18547,-0.928294)
30, 64.6222, (1534.68,-11.8473,1145.56), (-0.625708,0.419606,3.43446)
40.0001, 63.1, (-19.2802,2.98846,1295.57), (-2.53184,-2.37512,-0.142954)
50.0001, 60.0931, (-6.31148,32.3022,46.4728), (-1.11502,-1.00366,-3.04072)
60, 62.5476, (-33.0996,8.36351,-80.2872), (-0.355705,2.49795,-2.36641)
70.0001, 97.8088, (1788.34,-335.47,956.945), (0.669166,-4.25134,-0.436335)
80.0001, 64.9372, (-1.97769,-14.9483,1069.95), (0.827654,-2.4393,2.40585)
90.0001, 95.9212, (1933.81,-317.077,958.379), (3.54813,-2.3709,0.374928)
1.00004, 97.1921, (1986.39,-329.421,844.991), (-3.80311,0.00620061,2.03235)
5.00005, 102.582, (2079.77,-381.981,867.397), (0.680185,-3.10877,-3.08192)
1.00011, 102.411, (1722.25,-380.312,1008.75), (2.62408,-3.11276,1.73709)
5.00003, 96.6665, (1788.6,-324.297,974.315), (1.49658,-1.55625,-3.71913)
10.0001, 100.66, (1834.78,-363.237,939.607), (-0.836993,-1.63312,3.98621)
20.0001, 64.4193, (1359.76,-9.86603,1230.45), (3.27693,1.20936,-0.351337)
30.0001, 62.2602, (-28.7812,11.1822,-148.114), (-0.296533,-0.319881,3.42358)
