88, 102.781, (-16.7083,-27.1461,218.863), (4.08049,1.22457,1.23018)
130, 103.197, (-0.768973,-31.2212,-84.6151), (1.13615,-1.16437,4.13477)
176, 99.9676, (-30.0515,0.252305,200.338), (0.377019,-3.7307,-2.25052)
10.0001, 100.61, (6.82527,-5.95477,152.571), (-0.170729,-1.06895,4.25162)
20.0001, 97.3888, (33.7318,25.4549,-21.99), (-1.52329,3.14815,-2.52992)
10.0001, 98.4886, (38.9699,14.7344,9.83964), (0.523497,-0.865459,-4.22126)
20.0001, 99.5797, (29.5064,4.09165,-160.21), (2.99992,0.0871658,3.16919)
10, 101.222, (-7.47391,-11.9171,99.2391), (1.19061,-2.50691,-3.4151)
10.0001, 97.6905, (30.4768,22.5158,-141.201), (3.5967,2.38492,-0.255699)
10.0001, 102.107, (6.2321,-20.5527,229.93), (3.31939,1.97316,2.15006)
20, 101.524, (39.2308,-14.8701,-190.815), (-3.66328,1.15273,2.16205)
30.0001, 97.3095, (35.5077,26.2238,-104.71), (-2.86452,0.807022,-3.12407)
40.0001, 103.534, (26.7185,-34.476,-121.569), (0.332276,0.50688,4.40909)
50.0001, 102.343, (5.29941,-22.8686,-82.5489), (-2.67821,3.22516,-1.41605)
60.0001, 100.828, (-27.5217,-8.09669,-209.714), (-3.60763,0.233159,-2.49407)
10.0001, 98.1374, (-26.91,18.1586,26.4555), (-1.90839,1.23535,-3.68876)
10, 98.4617, (4.70133,14.9961,-12.1519), (0.696667,-3.95203,1.6532)
20, 95.8809, (17.0114,40.1581,-185.465), (1.79602,-2.84955,-2.6453)
30.0001, 99.6885, (-3.41164,3.02659,-25.5916), (0.705812,4.19384,-0.992613)
40, 102.685, (-21.2231,-26.1904,-88.5379), (-3.03827,0.346869,3.20834)
50, 96.5902, (-24.7297,33.2308,1.49556), (-3.21786,1.95539,2.07383)
60, 96.5262, (24.1599,33.8515,171.63), (-3.59718,-0.295305,-2.33234)
88, 101.302, (-31.4247,-12.731,220.414), (1.37299,4.15209,0.505458)
10.0001, 95.6024, (-8.53493,42.8776,199.125), (-0.239421,-3.76888,-2.00703)
20, 101.333, (19.4072,-13.008,-94.0299), (-3.67435,-1.54059,-1.87407)
30.0001, 99.446, (-19.1772,5.39084,153.191), (-1.7933,3.6545,-1.56652)
40.0001, 100.977, (-3.84302,-9.54509,45.3902), (-3.43402,-1.6549,2.18794)
10.0001, 96.3935, (25.705,35.1628,-63.2844), (1.41885,2.40016,-3.2661)
20, 101.149, (13.1529,-11.2069,-134.461), (4.34257,-0.509555,-0.48319)
30, 99.7573, (20.0801,2.35554,182.031), (-3.97947,1.79744,-0.133692)
40.0001, 99.4827, (44.5513,5.02918,185.475), (-1.86111,3.77206,-1.15765)
50.0001, 98.5395, (36.3005,14.2225,-75.5091), (4.16696,-0.317722,1.17786)
60, 97.1985, (12.8627,27.2957,-68.6415), (-3.29225,2.2739,-1.60804)
88.0001, 99.31, (-12.2468,6.69592,-48.053), (1.02402,1.56471,-3.9373)
10.0001, 97.5336, (-1.26391,24.0456,113.608), (-0.526001,-3.48503,-2.49746)
20, 98.945, (-35.8075,10.2799,-185.801), (1.27816,-3.93415,-1.34842)
30.0001, 101.907, (14.1707,-18.6075,112.863), (2.20053,-2.30205,3.0585)
40, 98.9418, (18.2706,10.3041,-151.229), (2.15108,-3.00592,-2.2948)
50, 101.403, (-17.1784,-13.7034,243.682), (2.53251,2.95254,-2.06609)
